GROUPCODE,STATCODE,STAT,ISSTATE,MetroName,MetroCode,y2006,y2007,y2008,y2009,y2010,y2011,y2012,y2013,y2014,y2015,y2016,y2017,y2018,y2019,y2020
"Country_of_Origin_of_Parents","seAsia","Southeast Asia",0,"Birmingham-Hoover, AL",13820,.03756057,.01989202,.01341667,.03107232,.02771585,.03334074,.03673445,.01590625,.0381421,.03107971,.01632161,.03908025,.03026412,.01572719,.01496348
"Country_of_Origin_of_Parents","seAsia","Southeast Asia",0,"Boise City, ID",14260,.01733608,.03832127,.05826098,.04600416,.04394166,.04270609,.03087479,.03797096,.05832729,.05693331,.02520242,.01188061,.03818071,.03544353,.01605855
"Country_of_Origin_of_Parents","seAsia","Southeast Asia",0,"Boston-Cambridge-Newton, MA-NH",14460,.07709085,.07171798,.07269787,.06399185,.06239846,.06844322,.06767447,.05898702,.05704019,.05489102,.05512275,.06025025,.05433836,.04010346,.03912742
"Country_of_Origin_of_Parents","seAsia","Southeast Asia",0,"Bridgeport-Stamford-Norwalk, CT",14860,.0260361,.0280461,.032171,.02834882,.02449279,.01839326,.01222388,.01594747,.00969124,.0125141,.02074721,.01998361,.01583194,.0076682,.01122517
"Country_of_Origin_of_Parents","seAsia","Southeast Asia",0,"Buffalo-Cheektowaga-Niagara Falls, NY",15380,.04084798,.01693514,.01386568,.07217726,.08523479,.03701119,.04640739,.08406536,.11088371,.13211218,.14523575,.14879858,.1135832,.08752168,.07104579
"Country_of_Origin_of_Parents","seAsia","Southeast Asia",0,"Cape Coral-Fort Myers, FL",15980,.01831065,.01919531,.00433323,.00695049,.00823798,.02132235,.03053528,.0181197,.00940204,.00313329,.00524847,.0052702,.00339081,.00382043,.00295818
"Country_of_Origin_of_Parents","seAsia","Southeast Asia",0,"Charleston-North Charleston, SC",16700,.04038644,.02148602,.01676449,.02104758,.04179059,.028072,.02792793,.02649826,.00848722,.00474158,.01549559,.03366705,.02825139,.0300941,.02174908
"Country_of_Origin_of_Parents","seAsia","Southeast Asia",0,"Charlotte-Concord-Gastonia, NC-SC",16740,.07478307,.0668321,.06077119,.04729664,.04496919,.05577705,.06599449,.06596436,.05757526,.05107706,.04818677,.04731211,.04936229,.04980952,.04019516
"Country_of_Origin_of_Parents","seAsia","Southeast Asia",0,"Chattanooga, TN-GA",16860,.04557202,.07134644,.04119327,.07090599,.12032852,.09237789,.04697409,.05300879,.06243016,.05981521,.06395888,.03460444,.04228862,.04044033,.00713371
"Country_of_Origin_of_Parents","seAsia","Southeast Asia",0,"Chicago-Naperville-Elgin, IL-IN-WI",16980,.01447283,.01317037,.01397568,.01584069,.01483243,.01406987,.01489764,.01687665,.01513739,.01304161,.01627185,.01881856,.01832724,.01529436,.01343497
"Country_of_Origin_of_Parents","seAsia","Southeast Asia",0,"Cincinnati, OH-KY-IN",17140,.06781137,.06035689,.06639891,.05727825,.03502491,.02818363,.03282268,.04587787,.03669508,.01063087,.03447409,.04194579,.0283406,.02680055,.0279731
"Country_of_Origin_of_Parents","seAsia","Southeast Asia",0,"Cleveland-Elyria, OH",17460,.04505997,.04249059,.02804331,.01959918,.02433099,.02569847,.03795863,.02746872,.01533414,.02036035,.02670818,.03295213,.03117356,.02979878,.03189945
"Country_of_Origin_of_Parents","seAsia","Southeast Asia",0,"Colorado Springs, CO",17820,.01560011,.02843282,.04743689,.03021607,.03448777,.04824167,.02226492,.01560128,.02324147,.03473732,.03674156,.04133946,.04028842,.01954655,.01592636
"Country_of_Origin_of_Parents","seAsia","Southeast Asia",0,"Columbia, SC",17900,.03500667,.00031011,.0236384,.03331398,.01795591,.04169056,.06139948,.03679964,.0238425,.0484664,.04925027,.05419585,.07155494,.05406963,.027791
"Country_of_Origin_of_Parents","seAsia","Southeast Asia",0,"Columbus, OH",18140,.06115675,.04888829,.04554237,.04713527,.04042968,.03088148,.04876282,.06974154,.05831262,.04789349,.04225286,.02577532,.0362119,.03464896,.01634645
"Country_of_Origin_of_Parents","seAsia","Southeast Asia",0,"Dallas-Fort Worth-Arlington, TX",19100,.04693346,.04511777,.04649137,.04440806,.04128803,.0495089,.05344122,.04720883,.04380908,.04045451,.04128939,.04322767,.04160653,.04263471,.04427696
"Country_of_Origin_of_Parents","seAsia","Southeast Asia",0,"Dayton, OH",19380,.11450569,.04844225,.012869,.01129839,.02446433,.0602575,.08742494,.0596872,.06431552,.09550983,.07000519,.02807662,.06095018,.06206058,.00901778
"Country_of_Origin_of_Parents","seAsia","Southeast Asia",0,"Deltona-Daytona Beach-Ormond Beach, FL",19660,.01397829,.01358665,.00988002,.03011148,.02835276,.01695734,.04741283,.041085,.05771548,.05428128,.01121947,.03353218,.06640468,.07924313,.05389453
"Country_of_Origin_of_Parents","seAsia","Southeast Asia",0,"Denver-Aurora-Lakewood, CO",19740,.05683392,.05510504,.05554839,.04721521,.0587264,.06605969,.0620014,.05808668,.0533914,.04979927,.04543918,.05805576,.05888858,.0414796,.06632537
"Country_of_Origin_of_Parents","seAsia","Southeast Asia",0,"Des Moines-West Des Moines, IA",19780,.16199589,.12693048,.10891782,.11150847,.11820547,.12203107,.18127868,.16873243,.14079686,.19449234,.19275494,.17207636,.18428731,.14321187,.08985664
"Country_of_Origin_of_Parents","seAsia","Southeast Asia",0,"Detroit-Warren-Dearborn, MI",19820,.04280775,.02459339,.02189882,.02657041,.02887351,.02573399,.02415751,.02389908,.02020763,.01866106,.02207294,.02604694,.02548569,.02271423,.02522019
"Country_of_Origin_of_Parents","seAsia","Southeast Asia",0,"El Paso, TX",21340,.00101826,.00105328,.00242496,.00428854,.00340609,.002038,.00049143,.00332237,.00342998,.0000504,.0013801,.00135742,.00162026,.00394223,.002398
"Country_of_Origin_of_Parents","seAsia","Southeast Asia",0,"Fresno, CA",23420,.17125671,.15081681,.13435207,.11043219,.10975993,.12270118,.13661572,.13984559,.12317375,.12075884,.1233772,.1166198,.09895717,.09859743,.10998118
"Country_of_Origin_of_Parents","seAsia","Southeast Asia",0,"Grand Rapids-Wyoming, MI",24340,.10212416,.13674046,.15912074,.12634301,.11658548,.13860142,.10849613,.09327281,.0808759,.08715608,.09558969,.07670309,.09029648,.0805271,.05750275
"Country_of_Origin_of_Parents","seAsia","Southeast Asia",0,"Greensboro-High Point, NC",24660,.11318953,.0859431,.07702602,.10005423,.11431028,.08671948,.09973338,.1257679,.10923367,.07660331,.10044706,.13475992,.10043759,.06229734,.06298127
"Country_of_Origin_of_Parents","seAsia","Southeast Asia",0,"Greenville-Anderson-Mauldin, SC",24860,.03456743,.028119,.02564286,.02894063,.039382,.04323263,.02690586,.04719824,.05010392,.03025042,.02146752,.02824943,.04998478,.02774157,.00697158
"Country_of_Origin_of_Parents","seAsia","Southeast Asia",0,"Harrisburg-Carlisle, PA",25420,.17388704,.11527866,.1001498,.10569571,.06720935,.057716,.09348526,.05447214,.01234684,.05882794,.1355762,.11444142,.07499021,.04354711,.04342402
"Country_of_Origin_of_Parents","seAsia","Southeast Asia",0,"Hartford-West Hartford-East Hartford, CT",25540,.03019978,.04339771,.05079014,.04149482,.02905669,.02891707,.04432416,.04517675,.04293606,.04439654,.03606329,.03761801,.03689092,.02202836,.02737025
"Country_of_Origin_of_Parents","seAsia","Southeast Asia",0,"Houston-The Woodlands-Sugar Land, TX",26420,.04063363,.04202859,.04453272,.04851919,.05061489,.04548551,.04290927,.04470528,.04514604,.04360044,.04492684,.04454163,.04175349,.03978183,.04126913
"Country_of_Origin_of_Parents","seAsia","Southeast Asia",0,"Indianapolis-Carmel-Anderson, IN",26900,.04259694,.03975705,.04121783,.05601538,.05564912,.03892935,.0336579,.02734218,.04133376,.05506285,.07289108,.10056659,.10418765,.10688543,.09263296
"Country_of_Origin_of_Parents","seAsia","Southeast Asia",0,"Jackson, MS",27140,.01527952,-97,-97,.03427516,.03616117,-97,-97,.04363257,.06134706,.02496333,.00551752,0,0,0,.0083889
"Country_of_Origin_of_Parents","seAsia","Southeast Asia",0,"Jacksonville, FL",27260,.04243261,.04856781,.07147136,.07901312,.06354105,.06343886,.07052299,.05754947,.07471248,.08628415,.07981666,.0763365,.05618129,.05474034,.06604226
"Country_of_Origin_of_Parents","seAsia","Southeast Asia",0,"Kansas City, MO-KS",28140,.05363274,.05633599,.05880573,.05031949,.05540932,.06507543,.06745122,.08175386,.06480418,.05926152,.07138018,.0547775,.05019449,.0588588,.05460557
"Country_of_Origin_of_Parents","seAsia","Southeast Asia",0,"Knoxville, TN",28940,.04095989,.01309121,.0092968,.02264653,.05063908,.05772873,.05153901,.05383011,.03765697,.01846263,.02589761,.02520794,.00826169,.01272154,.01899954
"Country_of_Origin_of_Parents","seAsia","Southeast Asia",0,"Lakeland-Winter Haven, FL",29460,.01783442,.01216713,.03803918,.04057176,.02255568,.01793868,.02119956,.03938881,.0256776,.024666,.02706914,.01278688,.024176,.01916584,.00743778
"Country_of_Origin_of_Parents","seAsia","Southeast Asia",0,"Las Vegas-Henderson-Paradise, NV",29820,.03777963,.03327853,.02841175,.01951382,.01802322,.02583831,.02543666,.02681014,.03339815,.02417442,.02091715,.0238377,.0257423,.02420857,.02082594
"Country_of_Origin_of_Parents","seAsia","Southeast Asia",0,"Little Rock-North Little Rock-Conway, AR",30780,.04257041,.05532393,.06017403,.03664957,.04600094,.09977929,.06951115,.01546079,.01626777,.01160567,.01354167,.03545426,.05609925,.03729819,.05473118
"Country_of_Origin_of_Parents","seAsia","Southeast Asia",0,"Los Angeles-Long Beach-Anaheim, CA",31080,.04940899,.04702711,.04682102,.04883675,.05161398,.05325581,.05205778,.05393086,.05534616,.05080166,.05268598,.05841376,.05555117,.05134951,.05781266
"Country_of_Origin_of_Parents","seAsia","Southeast Asia",0,"Louisville/Jefferson County, KY-IN",31140,.06454206,.09577615,.12481736,.09577146,.06385738,.07739417,.06660291,.0421314,.03385014,.03285051,.03504043,.05413848,.05562511,.03331098,.03059682
"Country_of_Origin_of_Parents","seAsia","Southeast Asia",0,"Madison, WI",31540,.07817003,.0557797,.09343164,.16179967,.15308955,.05781302,.11221948,.18967694,.14676867,.13272879,.13366425,.12231959,.12285338,.13370508,.06395324
"Country_of_Origin_of_Parents","seAsia","Southeast Asia",0,"McAllen-Edinburg-Mission, TX",32580,.00033527,.00129695,.00151129,.00024037,0,0,0,.00327335,.00696129,.00481705,.00157523,.0020775,.00153725,.00237696,.00259288
"Country_of_Origin_of_Parents","seAsia","Southeast Asia",0,"Memphis, TN-MS-AR",32820,.08712116,.07275251,.04653902,.0307021,.04189225,.05009312,.06128408,.05250869,.03405122,.0331786,.03548199,.03467122,.03201555,.04181443,.04759364
"Country_of_Origin_of_Parents","seAsia","Southeast Asia",0,"Miami-Fort Lauderdale-West Palm Beach, FL",33100,.0045375,.00450577,.00644705,.00822533,.00857589,.00910696,.0073298,.00526951,.00740767,.00858055,.00696568,.00626519,.0065385,.00704127,.0077618
"Country_of_Origin_of_Parents","seAsia","Southeast Asia",0,"Milwaukee-Waukesha-West Allis, WI",33340,.13234304,.10652784,.11625921,.14661077,.13438444,.11739789,.12953682,.13491823,.13292459,.12175329,.11700977,.13149127,.10832617,.08755425,.10272002
"Country_of_Origin_of_Parents","seAsia","Southeast Asia",0,"Minneapolis-St. Paul-Bloomington, MN-WI",33460,.27084661,.25548145,.22366144,.21449819,.22270489,.20765854,.19357492,.22443298,.23636137,.2251254,.2251012,.19826019,.16768888,.171395,.16892439
"Country_of_Origin_of_Parents","seAsia","Southeast Asia",0,"Nashville-Davidson--Murfreesboro--Franklin, TN",34980,.0843911,.09108045,.06561375,.05290964,.06537481,.05751219,.0384388,.04136463,.0599862,.0602607,.06223675,.05160538,.04653341,.05264473,.03877488
"Country_of_Origin_of_Parents","seAsia","Southeast Asia",0,"New Haven-Milford, CT",35300,.01410496,.0277753,.03860982,.03650265,.03028596,.02135769,.02269986,.02662962,.02575047,.02819008,.02412491,.03053561,.02797604,.01293771,.01439923
"Country_of_Origin_of_Parents","seAsia","Southeast Asia",0,"New Orleans-Metairie, LA",35380,.14351472,.177415,.1488516,.13415638,.14295708,.11282639,.11958972,.1278775,.12089584,.12161578,.13183108,.10982863,.07862358,.11132786,.09547692
"Country_of_Origin_of_Parents","seAsia","Southeast Asia",0,"New York-Newark-Jersey City, NY-NJ-PA",35620,.00715439,.00677432,.0084481,.00875695,.00797427,.00803541,.00777486,.00811761,.00811247,.00727853,.00698842,.00724502,.00701894,.00609902,.00669528
"Country_of_Origin_of_Parents","seAsia","Southeast Asia",0,"North Port-Sarasota-Bradenton, FL",35840,.0115495,.01666893,.02260713,.01937789,.01633711,.01621681,.02188642,.02996997,.02607747,.03280127,.02864424,.0269565,.03116629,.01653804,.01767197
"Country_of_Origin_of_Parents","seAsia","Southeast Asia",0,"Ogden-Clearfield, UT",36260,.02880656,.04248519,.04768871,.03163066,.03570834,.03103994,.02396554,.02138692,.0784979,.07911731,.0222424,.03132583,.04685747,.04082774,.02822989
"Country_of_Origin_of_Parents","seAsia","Southeast Asia",0,"Oklahoma City, OK",36420,.08809142,.07350931,.09014636,.09419723,.09049698,.09124243,.09312642,.07772473,.0736175,.08053632,.07073893,.05879541,.05763046,.06981565,.06925529
"Country_of_Origin_of_Parents","seAsia","Southeast Asia",0,"Omaha-Council Bluffs, NE-IA",36540,.01151907,.0067855,.02762647,.04884342,.03460749,.05764851,.08548852,.06329025,.05706988,.07407943,.06840017,.0489086,.06325687,.07043591,.07626422
"Country_of_Origin_of_Parents","seAsia","Southeast Asia",0,"Orlando-Kissimmee-Sanford, FL",36740,.01849863,.02130067,.03005984,.03862001,.0353696,.03173432,.02944231,.02821229,.03421547,.02591318,.02161954,.03053708,.02653117,.01793707,.03293533
"Country_of_Origin_of_Parents","seAsia","Southeast Asia",0,"Oxnard-Thousand Oaks-Ventura, CA",37100,.01662433,.01184569,.01643353,.02214817,.02347222,.02100611,.02615245,.02505848,.02025429,.02240945,.02588228,.0245837,.02060211,.01809603,.03178591
"Country_of_Origin_of_Parents","seAsia","Southeast Asia",0,"Palm Bay-Melbourne-Titusville, FL",37340,.02329424,.04121311,.05496849,.05856506,.05381589,.01868708,.03423892,.05582976,.02664845,.03055423,.03705249,.0235368,.01931055,.00136595,.01728814
"Country_of_Origin_of_Parents","seAsia","Southeast Asia",0,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD",37980,.06730188,.07120288,.0690413,.06636034,.07680534,.07758193,.07342792,.06687196,.06119597,.05297525,.05054056,.04836926,.04958638,.05028286,.04750509
"Country_of_Origin_of_Parents","seAsia","Southeast Asia",0,"Phoenix-Mesa-Scottsdale, AZ",38060,.01940318,.02137234,.02003569,.01978759,.02227994,.02259896,.02499437,.02896361,.03106181,.03053995,.0276716,.02488518,.02128598,.02340176,.0314034
"Country_of_Origin_of_Parents","seAsia","Southeast Asia",0,"Pittsburgh, PA",38300,.07398047,.05885407,.02739705,.0145151,.02449957,.08477017,.09871511,.04505881,.03483889,.03277803,.01885084,.04320047,.04461437,.03059538,.04852189
"Country_of_Origin_of_Parents","seAsia","Southeast Asia",0,"Portland-Vancouver-Hillsboro, OR-WA",38900,.11237207,.09983489,.08942081,.0968582,.09757157,.08624248,.08522385,.08407012,.0815589,.08121599,.08053995,.09142528,.09338249,.07402159,.06458658
"Country_of_Origin_of_Parents","seAsia","Southeast Asia",0,"Providence-Warwick, RI-MA",39300,.06030895,.04567291,.0597223,.07880715,.06986964,.0656755,.06188039,.04804965,.04821557,.05212671,.0537967,.04474995,.03987193,.04533715,.04113675
"Country_of_Origin_of_Parents","seAsia","Southeast Asia",0,"Provo-Orem, UT",39340,.01687175,.02398431,.02058638,.02048503,.03220403,.01605664,.03581794,.03434488,.00709965,.00959605,.00478909,.00774916,.01343854,.01140062,.01090738
"Country_of_Origin_of_Parents","seAsia","Southeast Asia",0,"Raleigh, NC",39580,.03245104,.04597418,.04716643,.035694,.03460774,.03506235,.03247067,.03244251,.02826831,.02679805,.02319365,.01965704,.02522229,.02695993,.01699146
"Country_of_Origin_of_Parents","seAsia","Southeast Asia",0,"Richmond, VA",40060,.05409119,.05815026,.06673314,.0708001,.07546819,.07824585,.05999854,.0514165,.04791103,.03387754,.03723103,.03094254,.02537392,.04762292,.04618451
"Country_of_Origin_of_Parents","seAsia","Southeast Asia",0,"Riverside-San Bernardino-Ontario, CA",40140,.02107281,.02296787,.02185505,.02503764,.02678716,.02963288,.03080849,.02728175,.02716621,.02549123,.02434971,.0259649,.02548375,.02654293,.02793439
"Country_of_Origin_of_Parents","seAsia","Southeast Asia",0,"Rochester, NY",40380,.09653521,.09658816,.09337359,.12150022,.12053156,.13870569,.14321458,.07341194,.05934798,.06863721,.06176614,.08020402,.08016874,.0668712,.05222508
"Country_of_Origin_of_Parents","seAsia","Southeast Asia",0,"Sacramento--Roseville--Arden-Arcade, CA",40900,.13101551,.12360786,.12653087,.14272198,.15807472,.14479573,.12513749,.13477655,.1502005,.13609578,.12259759,.10328886,.10364901,.11082615,.12129593
"Country_of_Origin_of_Parents","seAsia","Southeast Asia",0,"St. Louis, MO-IL",41180,.07910313,.07457107,.08153968,.09358517,.09174778,.06244419,.02845584,.0375126,.06351467,.06219637,.05666147,.05535218,.05949887,.07814983,.0603781
"Country_of_Origin_of_Parents","seAsia","Southeast Asia",0,"Salt Lake City, UT",41620,.05214226,.03375987,.03980263,.06011287,.0627755,.04937627,.04561968,.04367221,.05038476,.06411425,.04661683,.03440757,.04091376,.03029891,.03001591
"Country_of_Origin_of_Parents","seAsia","Southeast Asia",0,"San Antonio-New Braunfels, TX",41700,.01061266,.01465432,.01669656,.01538845,.01350806,.01823528,.02587168,.02181958,.01419958,.01549144,.01819412,.01781864,.02001925,.01962919,.02662353
"Country_of_Origin_of_Parents","seAsia","Southeast Asia",0,"San Diego-Carlsbad, CA",41740,.04915393,.04244468,.04383653,.04926797,.05273093,.05723192,.05633711,.05100908,.05593695,.05956149,.05398374,.04953287,.05260883,.04880683,.04600939
